CustomerID,LastTrans,FirstTrans,LastTransCost,SizeLastTrans,NoTrans,TimePeriod,TransPerUnitTime,NoOfTrans,CostPerUnitTime,CostPerTrans,TotalCost,SizePerUnitTime,SizePerTrans,Churn
MzE2MTkxNTA,2,14,3988,3,4,13,0.3076923076923077,4,4.615384615384615,15.0,60,5900.307692307692,19176.0,0
MzE2MTkxNTI,0,14,2163,10,8,15,0.5333333333333333,8,54.86666666666667,102.875,823,10397.4,19495.125,0
MzE2MTkxNTM,1,15,2891,30,10,15,0.6666666666666666,10,60.733333333333334,91.1,911,5836.6,8754.9,0
MzE2MTkxNTQ,1,16,62711,201,5,16,0.3125,5,39.25,125.6,628,9289.0,29724.8,1
MzE2MTkxNTU,0,16,21605,120,5,17,0.29411764705882354,5,30.11764705882353,102.4,512,5275.411764705882,17936.4,1
MzE2MTkxNTY,1,16,142059,551,7,16,0.4375,7,143.75,328.57142857142856,2300,42032.625,96074.57142857143,1
MzE2MTkxNTc,5,6,14245,27,2,2,1.0,2,18.5,18.5,37,9805.5,9805.5,0
MzE2MTkxNTg,11,16,22128,19,4,6,0.6666666666666666,4,28.166666666666668,42.25,169,31365.166666666668,47047.75,1
MzE2MTkxNTk,10,16,4582,5,5,7,0.7142857142857143,5,12.714285714285714,17.8,89,11551.285714285714,16171.8,1
MzE2MTkxNjA,1,16,82843,64,12,16,0.75,12,67.5625,90.08333333333333,1081,77389.25,103185.66666666667,0
MzE2MTkxNjE,15,16,6560,6,2,2,1.0,2,6.5,6.5,13,7172.0,7172.0,1
MzE2MTkxNjQ,4,11,17019,12,3,8,0.375,3,3.5,9.333333333333334,28,4852.375,12939.666666666666,1
MzE2MTkxNjc,5,14,65992,85,9,10,0.9,9,31.1,34.55555555555556,311,31426.6,34918.444444444445,1
MzE2MTkxNjg,3,16,163828,249,7,14,0.5,7,23.285714285714285,46.57142857142857,326,18143.64285714286,36287.28571428572,1
MzE2MTkxNzE,4,16,18590,20,12,13,0.9230769230769231,12,61.15384615384615,66.25,795,58624.38461538462,63509.75,1
MzE2MTkxNzY,0,9,35533,31,5,10,0.5,5,8.5,17.0,85,9240.1,18480.2,0
MzE2MTkxNzk,0,16,551326,5466,17,17,1.0,17,1311.235294117647,1311.235294117647,22291,181112.58823529413,181112.58823529413,0
MzE2MTkxODA,1,16,21479,299,7,16,0.4375,7,411.125,939.7142857142857,6578,28581.1875,65328.42857142857,1
MzE2MTkxODE,11,15,83842,190,4,5,0.8,4,174.6,218.25,873,76144.6,95180.75,1
MzE2MTkxODI,6,16,29837,290,4,11,0.36363636363636365,4,72.81818181818181,200.25,801,7324.909090909091,20143.5,1
MzE2MTkxODQ,6,14,61314,552,7,9,0.7777777777777778,7,341.6666666666667,439.2857142857143,3075,35344.666666666664,45443.142857142855,1
MzE2MTkxODU,1,14,6343,30,7,14,0.5,7,20.071428571428573,40.142857142857146,281,4851.357142857143,9702.714285714286,0
MzE2MTkxODY,2,7,20936,117,4,6,0.6666666666666666,4,66.66666666666667,100.0,400,11200.5,16800.75,0
MzE2MTkxODc,10,16,69226,308,3,7,0.42857142857142855,3,59.857142857142854,139.66666666666666,419,13394.714285714286,31254.333333333332,1
MzE2MTkxODg,12,16,131859,96,3,5,0.6,3,39.0,65.0,195,53456.8,89094.66666666667,1
MzE2MTkxODk,0,16,431388,3328,17,17,1.0,17,2350.6470588235293,2350.6470588235293,39961,287907.4117647059,287907.4117647059,0
MzE2MTkxOTA,3,16,140121,120,8,14,0.5714285714285714,8,28.857142857142858,50.5,404,32358.428571428572,56627.25,1
MzE2MTkxOTE,2,16,7258,5,8,15,0.5333333333333333,8,12.466666666666667,23.375,187,16519.333333333332,30973.75,1
MzE2MTkxOTI,3,16,12012,100,12,14,0.8571428571428571,12,137.21428571428572,160.08333333333334,1921,19743.35714285714,23033.916666666668,1
MzE2MTkxOTg,15,16,5848,11,2,2,1.0,2,16.0,16.0,32,8462.0,8462.0,1
MzE2MTkyMTg,1,15,6340,30,8,15,0.5333333333333333,8,10.333333333333334,19.375,155,2092.733333333333,3923.875,0
MzE2MTkyMjc,1,16,4006,42,7,16,0.4375,7,16.625,38.0,266,1569.125,3586.5714285714284,1
MzE2MTkyMzE,0,16,6525,41,9,17,0.5294117647058824,9,49.05882352941177,92.66666666666667,834,7990.588235294118,15093.333333333334,0
MzE2MTkyMzI,3,16,28599,99,5,14,0.35714285714285715,5,39.142857142857146,109.6,548,8002.714285714285,22407.6,1
MzE2MTkyMzM,15,15,2788,10,1,1,1.0,1,10.0,10.0,10,2788.0,2788.0,1
MzE2MTkyMzQ,15,15,15824,30,1,1,1.0,1,30.0,30.0,30,15824.0,15824.0,1
MzE2MTkyMzU,0,15,6879,54,10,16,0.625,10,45.0625,72.1,721,5400.4375,8640.7,0
MzE2MTkyMzk,1,15,20885,150,11,15,0.7333333333333333,11,93.0,126.81818181818181,1395,13218.4,18025.090909090908,0
MzE2MTkyNDA,0,16,23002,201,9,17,0.5294117647058824,9,132.05882352941177,249.44444444444446,2245,15029.411764705883,28388.88888888889,0
MzE2MTkyNDE,5,16,68976,197,3,12,0.25,3,66.25,265.0,795,22650.833333333332,90603.33333333333,1
MzE2MTkyNDI,1,15,22107,300,4,15,0.26666666666666666,4,57.266666666666666,214.75,859,4227.866666666667,15854.5,0
MzE2MTkyNDM,1,16,5756,61,10,16,0.625,10,45.0,72.0,720,4221.4375,6754.3,0
MzE2MTkyNDQ,16,16,69959,100,1,1,1.0,1,100.0,100.0,100,69959.0,69959.0,1
MzE2MTkyNTA,11,16,2660,5,2,6,0.3333333333333333,2,2.3333333333333335,7.0,14,1327.6666666666667,3983.0,1
MzE2MTkyNTI,15,15,24375,165,1,1,1.0,1,165.0,165.0,165,24375.0,24375.0,1
MzE2MTkyNTg,0,15,3861,10,14,16,0.875,14,41.0,46.857142857142854,656,8593.625,9821.285714285714,0
MzE2MTkyNjM,1,14,28725,299,10,14,0.7142857142857143,10,238.14285714285714,333.4,3334,30331.428571428572,42464.0,0
MzE2MTkyNjU,15,15,16930,40,1,1,1.0,1,40.0,40.0,40,16930.0,16930.0,1
MzE2MTkyNjY,15,15,3779,100,1,1,1.0,1,100.0,100.0,100,3779.0,3779.0,1
MzE2MTkyNjg,12,15,556,10,2,4,0.5,2,16.0,32.0,64,1814.75,3629.5,1
MzE2MTkyODE,8,13,4603,51,5,6,0.8333333333333334,5,208.5,250.2,1251,15106.666666666666,18128.0,1
MzE2MTkyODI,0,15,3687,24,12,16,0.75,12,27.375,36.5,438,4218.9375,5625.25,0
MzE2MTkyODM,0,15,888,6,6,16,0.375,6,8.375,22.333333333333332,134,1620.25,4320.666666666667,1
MzE2MTkyODQ,9,15,6910,45,6,7,0.8571428571428571,6,40.57142857142857,47.333333333333336,284,5864.0,6841.333333333333,1
MzE2MTkyODU,4,14,2731,30,5,11,0.45454545454545453,5,46.36363636363637,102.0,510,6281.727272727273,13819.8,1
MzE2MTkyODg,5,14,7062,5,4,10,0.4,4,1.7,4.25,17,2404.1,6010.25,1
MzE2MTkyOTM,0,15,24165,202,12,16,0.75,12,177.8125,237.08333333333334,2845,22156.1875,29541.583333333332,0
MzE2MTkyOTQ,0,15,4677,40,10,16,0.625,10,39.125,62.6,626,4581.1875,7329.9,0
MzE2MTkyOTU,12,15,5466,29,3,4,0.75,3,24.75,33.0,99,4721.25,6295.0,1
MzE2MTkyOTY,0,13,2894,18,8,14,0.5714285714285714,8,37.357142857142854,65.375,523,3692.4285714285716,6461.75,0
MzE2MTkyOTc,15,15,10139,101,1,1,1.0,1,101.0,101.0,101,10139.0,10139.0,1
MzE2MTkzMDM,0,15,11059,92,16,16,1.0,16,147.125,147.125,2354,15867.125,15867.125,0
MzE2MTkzMDU,1,15,98908,279,13,15,0.8666666666666667,13,131.6,151.84615384615384,1974,19987.4,23062.384615384617,0
MzE2MTkzMDc,15,15,4232,127,1,1,1.0,1,127.0,127.0,127,4232.0,4232.0,1
MzE2MTkzMDg,0,15,108073,572,16,16,1.0,16,379.25,379.25,6068,74710.8125,74710.8125,0
MzE2MTkzMDk,1,1,12048,130,1,1,1.0,1,130.0,130.0,130,12048.0,12048.0,0
MzE2MTkzMTE,0,15,3088,30,13,16,0.8125,13,72.0,88.61538461538461,1152,7204.0,8866.461538461539,0
MzE2MTkzMTM,15,15,50528,306,1,1,1.0,1,306.0,306.0,306,50528.0,50528.0,1
MzE2MTkzMTU,11,11,1620,11,1,1,1.0,1,11.0,11.0,11,1620.0,1620.0,1
MzE2MTkzMTY,4,15,41278,497,9,12,0.75,9,662.75,883.6666666666666,7953,359257.75,479010.3333333333,1
MzE2MTkzMTc,15,15,3746,83,1,1,1.0,1,83.0,83.0,83,3746.0,3746.0,1
MzE2MTkzMjM,4,15,12078,90,8,12,0.6666666666666666,8,146.33333333333334,219.5,1756,19672.416666666668,29508.625,1
MzE2MTkzMjQ,15,15,12446,130,1,1,1.0,1,130.0,130.0,130,12446.0,12446.0,1
MzE2MTkzMjU,7,15,77969,622,8,9,0.8888888888888888,8,783.7777777777778,881.75,7054,93327.55555555556,104993.5,1
MzE2MTkzMjY,14,15,365,19,2,2,1.0,2,93.0,93.0,186,677.5,677.5,1
MzE2MTkzMzM,11,15,5257,10,3,5,0.6,3,66.6,111.0,333,34725.2,57875.333333333336,1
MzE2MTkzMzY,0,15,49093,32,12,16,0.75,12,31.9375,42.583333333333336,511,44035.1875,58713.583333333336,0
MzE2MTkzMzc,14,14,3702,5,1,1,1.0,1,5.0,5.0,5,3702.0,3702.0,1
MzE2MTkzNDA,15,15,46299,300,1,1,1.0,1,300.0,300.0,300,46299.0,46299.0,1
MzE2MTkzNDI,1,15,2700,10,7,15,0.4666666666666667,7,29.933333333333334,64.14285714285714,449,8046.466666666666,17242.428571428572,1
MzE2MTkzNTA,15,15,20880,38,1,1,1.0,1,38.0,38.0,38,20880.0,20880.0,1
MzE2MTkzNTI,12,15,36893,28,3,4,0.75,3,14.25,19.0,57,17112.5,22816.666666666668,1
MzE2MTkzNTM,5,5,10769,436,1,1,1.0,1,436.0,436.0,436,10769.0,10769.0,1
MzE2MTkzNTQ,0,15,13884,78,13,16,0.8125,13,23.5625,29.0,377,8641.5,10635.692307692309,0
MzE2MTkzNTU,10,15,21596,190,4,6,0.6666666666666666,4,218.0,327.0,1308,45689.833333333336,68534.75,1
MzE2MTkzNjA,15,15,47370,49,1,1,1.0,1,49.0,49.0,49,47370.0,47370.0,1
MzE2MTkzNjE,4,15,14943,97,11,12,0.9166666666666666,11,643.5833333333334,702.0909090909091,7723,73455.33333333333,80133.09090909091,1
MzE2MTkzNjg,1,15,145002,1351,10,15,0.6666666666666666,10,283.26666666666665,424.9,4249,28929.533333333333,43394.3,0
MzE2MTkzNjk,14,15,21057,40,2,2,1.0,2,29.0,29.0,58,15410.5,15410.5,1
MzE2MTkzNzA,9,15,66495,200,6,7,0.8571428571428571,6,117.0,136.5,819,51740.71428571428,60364.166666666664,1
MzE2MTkzNzE,1,13,5801,19,6,13,0.46153846153846156,6,8.076923076923077,17.5,105,2290.230769230769,4962.166666666667,0
MzE2MTkzNzI,11,15,29601,304,3,5,0.6,3,128.8,214.66666666666666,644,13097.6,21829.333333333332,1
MzE2MTkzNzQ,10,15,506,2,2,6,0.3333333333333333,2,5.666666666666667,17.0,34,1455.0,4365.0,1
MzE2MTkzNzU,13,14,2215,45,2,2,1.0,2,65.5,65.5,131,3195.0,3195.0,1
MzE2MTkzNzg,4,13,39684,252,9,10,0.9,9,142.3,158.11111111111111,1423,17418.2,19353.555555555555,0
MzE2MTkzODE,14,15,27482,126,2,2,1.0,2,113.0,113.0,226,19585.5,19585.5,1
MzE2MTkzODI,9,15,3334,10,4,7,0.5714285714285714,4,37.285714285714285,65.25,261,4975.428571428572,8707.0,1
MzE2MTkzODY,4,15,38103,513,10,12,0.8333333333333334,10,371.9166666666667,446.3,4463,27550.0,33060.0,1
MzE2MTkzOTA,11,15,502,3,3,5,0.6,3,60.8,101.33333333333333,304,9972.2,16620.333333333332,1
MzE2MTkzOTE,11,15,27158,200,2,5,0.4,2,60.0,150.0,300,8326.8,20817.0,1
MzE2MTkzOTI,12,15,10521,111,3,4,0.75,3,60.25,80.33333333333333,241,5739.5,7652.666666666667,1
MzE2MTkzOTM,15,15,11902,50,1,1,1.0,1,50.0,50.0,50,11902.0,11902.0,1
MzE2MTkzOTQ,6,15,783,1,4,10,0.4,4,0.8,2.0,8,633.5,1583.75,1
MzE2MTkzOTU,6,15,120685,796,10,10,1.0,10,144.5,144.5,1445,21803.6,21803.6,1
MzE2MTkzOTg,0,15,28153,340,14,16,0.875,14,347.25,396.85714285714283,5556,27136.25,31012.85714285714,0
MzE2MTkzOTk,15,15,1563,45,1,1,1.0,1,45.0,45.0,45,1563.0,1563.0,1
MzE2MTk0MDA,14,15,28726,121,2,2,1.0,2,120.0,120.0,240,28502.5,28502.5,1
MzE2MTk0MDI,14,14,5449,10,1,1,1.0,1,10.0,10.0,10,5449.0,5449.0,1
MzE2MTk0MDU,9,15,159895,1499,7,7,1.0,7,643.7142857142857,643.7142857142857,4506,69155.85714285714,69155.85714285714,1
MzE2MTk0MDY,9,13,13834,126,4,5,0.8,4,28.8,36.0,144,3320.4,4150.5,1
MzE2MTk0MDc,9,15,883,17,4,7,0.5714285714285714,4,46.0,80.5,322,6293.142857142857,11013.0,1
MzE2MTk0MDg,4,15,18100,40,9,12,0.75,9,20.166666666666668,26.88888888888889,242,9408.333333333334,12544.444444444445,0
MzE2MTk0MTA,4,15,7622,70,3,12,0.25,3,21.666666666666668,86.66666666666667,260,2026.0833333333333,8104.333333333333,1
MzE2MTk0MTU,7,13,3146,29,2,7,0.2857142857142857,2,7.0,24.5,49,739.4285714285714,2588.0,1
MzE2MTk0MTY,2,14,3004,16,10,13,0.7692307692307693,10,46.69230769230769,60.7,607,8773.615384615385,11405.7,1
MzE2MTk0MTk,14,14,47266,35,1,1,1.0,1,35.0,35.0,35,47266.0,47266.0,1
MzE2MTk0Mjk,0,14,10980,51,10,15,0.6666666666666666,10,61.86666666666667,92.8,928,13657.466666666667,20486.2,0
MzE2MTk0MzA,9,14,3765,27,6,6,1.0,6,72.5,72.5,435,10160.333333333334,10160.333333333334,1
MzE2MTk0MzE,5,15,12698,9,7,11,0.6363636363636364,7,17.363636363636363,27.285714285714285,191,23809.090909090908,37414.28571428572,1
MzE2MTk0MzI,0,15,15230,86,9,16,0.5625,9,71.0,126.22222222222223,1136,12669.1875,22523.0,0
MzE2MTk0MzM,14,14,1367,10,1,1,1.0,1,10.0,10.0,10,1367.0,1367.0,1
MzE2MTk0Mzc,0,15,38103,201,11,16,0.6875,11,249.75,363.27272727272725,3996,31958.75,46485.454545454544,0
MzE2MTk0NDM,0,15,3487,10,5,16,0.3125,5,4.0,12.8,64,2624.1875,8397.4,1
MzE2MTk0NDQ,3,15,2184,15,8,13,0.6153846153846154,8,12.0,19.5,156,1685.6153846153845,2739.125,0
MzE2MTk0NDU,0,13,4933,50,6,14,0.42857142857142855,6,23.571428571428573,55.0,330,2411.6428571428573,5627.166666666667,0
MzE2MTk0NDY,0,13,11964,119,13,14,0.9285714285714286,13,140.0,150.76923076923077,1960,14610.857142857143,15734.76923076923,0
MzE2MTk0NDc,8,15,2346,100,2,8,0.25,2,26.125,104.5,209,698.75,2795.0,1
MzE2MTk0NTI,6,13,1987,60,3,8,0.375,3,26.125,69.66666666666667,209,1283.75,3423.3333333333335,1
MzE2MTk0NTQ,1,15,29125,199,4,15,0.26666666666666666,4,27.266666666666666,102.25,409,3208.4666666666667,12031.75,1
MzE2MTk0NTU,11,15,3856,30,2,5,0.4,2,8.0,20.0,40,1022.6,2556.5,1
MzE2MTk0NjA,0,15,3266,30,7,16,0.4375,7,28.3125,64.71428571428571,453,5709.8125,13051.0,1
MzE2MTk0NjI,0,11,35706,20,7,12,0.5833333333333334,7,17.75,30.428571428571427,213,26486.75,45405.857142857145,0
MzE2MTk0NzA,5,14,14643,49,3,10,0.3,3,11.6,38.666666666666664,116,3434.1,11447.0,1
MzE2MTk0NzQ,7,14,28167,204,5,8,0.625,5,298.5,477.6,2388,40417.5,64668.0,1
MzE2MTk0Nzc,14,14,38378,152,1,1,1.0,1,152.0,152.0,152,38378.0,38378.0,1
MzE2MTk0ODM,0,14,39793,268,5,15,0.3333333333333333,5,58.8,176.4,882,8527.266666666666,25581.8,1
MzE2MTk0ODQ,11,14,2541,6,2,4,0.5,2,7.5,15.0,30,3151.0,6302.0,1
MzE2MTk0ODU,4,14,11587,49,4,11,0.36363636363636365,4,13.636363636363637,37.5,150,3263.6363636363635,8975.0,1
MzE2MTk0ODY,1,14,7800,48,6,14,0.42857142857142855,6,12.571428571428571,29.333333333333332,176,1938.2857142857142,4522.666666666667,0
MzE2MTk0ODc,4,9,54148,500,5,6,0.8333333333333334,5,308.1666666666667,369.8,1849,33170.166666666664,39804.2,1
MzE2MTk0ODg,9,12,3411,23,3,4,0.75,3,13.5,18.0,54,1953.75,2605.0,1
MzE2MTk0ODk,1,14,26438,520,13,14,0.9285714285714286,13,518.7142857142857,558.6153846153846,7262,39360.21428571428,42387.92307692308,0
MzE2MTk0OTA,5,14,34837,24,5,10,0.5,5,6.9,13.8,69,9587.3,19174.6,0
MzE2MTk0OTE,10,10,54863,40,1,1,1.0,1,40.0,40.0,40,54863.0,54863.0,1
MzE2MTk0OTI,14,14,7095,114,1,1,1.0,1,114.0,114.0,114,7095.0,7095.0,1
MzE2MTk1MDM,5,14,40931,204,3,10,0.3,3,38.6,128.66666666666666,386,10110.2,33700.666666666664,1
MzE2MTk1MDQ,5,11,4349,3,4,7,0.5714285714285714,4,18.571428571428573,32.5,130,25354.14285714286,44369.75,1
MzE2MTk1MDU,14,14,9539,39,1,1,1.0,1,39.0,39.0,39,9539.0,9539.0,1
MzE2MTk1MDY,1,14,28743,85,10,14,0.7142857142857143,10,45.0,63.0,630,13907.214285714286,19470.1,0
MzE2MTk1MDc,4,5,3768,3,2,2,1.0,2,2.0,2.0,4,2582.5,2582.5,1
MzE2MTk1MTE,3,3,24603,29,1,1,1.0,1,29.0,29.0,29,24603.0,24603.0,0
MzE2MTk1MTI,3,13,33706,299,5,11,0.45454545454545453,5,95.36363636363636,209.8,1049,10520.272727272728,23144.6,1
MzE2MTk1MTM,7,14,67345,702,6,8,0.75,6,449.125,598.8333333333334,3593,43830.0,58440.0,1
MzE2MTk1MTQ,1,14,35481,82,9,14,0.6428571428571429,9,167.28571428571428,260.22222222222223,2342,48345.5,75204.11111111111,0
MzE2MTk1MTU,11,14,12980,19,3,4,0.75,3,56.0,74.66666666666667,224,36175.0,48233.333333333336,1
MzE2MTk1MTY,14,14,344210,1001,1,1,1.0,1,1001.0,1001.0,1001,344210.0,344210.0,1
MzE2MTk1MTc,10,14,110665,80,5,5,1.0,5,50.8,50.8,254,66200.4,66200.4,1
MzE2MTk1MjM,9,14,29454,258,3,6,0.5,3,87.83333333333333,175.66666666666666,527,10373.166666666666,20746.333333333332,1
MzE2MTk1MjQ,12,14,5558,49,2,3,0.6666666666666666,2,39.333333333333336,59.0,118,4406.666666666667,6610.0,1
MzE2MTk1MjY,9,13,42006,80,3,5,0.6,3,54.0,90.0,270,27372.6,45621.0,1
MzE2MTk1Mjg,6,14,7917,49,4,9,0.4444444444444444,4,55.22222222222222,124.25,497,6760.111111111111,15210.25,1
MzE2MTk1Mjk,1,14,5035,40,10,14,0.7142857142857143,10,32.785714285714285,45.9,459,5823.071428571428,8152.3,0
MzE2MTk1MzA,0,14,44049,201,10,15,0.6666666666666666,10,105.13333333333334,157.7,1577,21762.533333333333,32643.8,0
MzE2MTk1MzE,3,14,42219,60,3,12,0.25,3,26.0,104.0,312,15607.416666666666,62429.666666666664,1
MzE2MTk1MzM,4,14,23824,18,11,11,1.0,11,113.0909090909091,113.0909090909091,1244,143638.81818181818,143638.81818181818,1
MzE2MTk1MzQ,11,13,5423,53,2,3,0.6666666666666666,2,38.333333333333336,57.5,115,3296.6666666666665,4945.0,1
MzE2MTk1MzY,0,5,240800,182,4,6,0.6666666666666666,4,184.5,276.75,1107,238921.5,358382.25,0
MzE2MTk1Mzc,3,14,2710,30,3,12,0.25,3,33.916666666666664,135.66666666666666,407,3160.9166666666665,12643.666666666666,1
MzE2MTk1Mzg,2,14,5981,30,9,13,0.6923076923076923,9,18.76923076923077,27.11111111111111,244,3283.846153846154,4743.333333333333,0
MzE2MTk1NDA,9,9,26059,27,1,1,1.0,1,27.0,27.0,27,26059.0,26059.0,1
MzE2MTk1NDE,2,13,66397,99,6,12,0.5,6,29.333333333333332,58.666666666666664,352,28640.25,57280.5,1
MzE2MTk1NDI,3,14,58543,574,12,12,1.0,12,374.5,374.5,4494,41446.0,41446.0,1
MzE2MTk1NDM,14,14,22617,30,1,1,1.0,1,30.0,30.0,30,22617.0,22617.0,1
MzE2MTk1NDQ,8,14,18416,20,4,7,0.5714285714285714,4,9.0,15.75,63,7895.571428571428,13817.25,1
MzE2MTk1NDY,5,8,64322,52,4,4,1.0,4,45.0,45.0,180,49734.25,49734.25,1
MzE2MTk1NDc,0,14,198,1,13,15,0.8666666666666667,13,51.266666666666666,59.15384615384615,769,9177.4,10589.307692307691,0
MzE2MTk1NDg,4,13,2162,6,6,10,0.6,6,20.8,34.666666666666664,208,3360.7,5601.166666666667,1
MzE2MTk1NDk,14,14,40656,61,1,1,1.0,1,61.0,61.0,61,40656.0,40656.0,1
MzE2MTk1NTA,14,14,1361,31,1,1,1.0,1,31.0,31.0,31,1361.0,1361.0,1
MzE2MTk1NTE,1,14,16495,147,8,14,0.5714285714285714,8,92.92857142857143,162.625,1301,12041.214285714286,21072.125,0
MzE2MTk1NTI,0,14,111382,902,6,15,0.4,6,190.4,476.0,2856,23238.733333333334,58096.833333333336,1
MzE2MTk1NjQ,11,14,3507,60,2,4,0.5,2,27.5,55.0,110,1601.5,3203.0,1
MzE2MTk1NjY,3,14,5524,36,7,12,0.5833333333333334,7,26.166666666666668,44.857142857142854,314,4063.5833333333335,6966.142857142857,1
MzE2MTk1Njc,9,12,5834,50,2,4,0.5,2,20.0,40.0,80,2340.0,4680.0,1
MzE2MTk1NzQ,7,13,11547,70,4,7,0.5714285714285714,4,19.857142857142858,34.75,139,3250.285714285714,5688.0,1
MzE2MTk1Nzg,14,14,119392,499,1,1,1.0,1,499.0,499.0,499,119392.0,119392.0,1
MzE2MTk1ODA,8,14,33203,149,5,7,0.7142857142857143,5,155.85714285714286,218.2,1091,43357.0,60699.8,1
MzE2MTk1ODE,2,14,5181,13,7,13,0.5384615384615384,7,96.84615384615384,179.85714285714286,1259,8977.0,16671.571428571428,0
MzE2MTk1ODg,7,14,13144,105,5,8,0.625,5,20.25,32.4,162,3420.125,5472.2,1
MzE2MTk1ODk,10,14,2094,2,5,5,1.0,5,3.8,3.8,19,3972.8,3972.8,1
MzE2MTk1OTM,0,14,5220,20,10,15,0.6666666666666666,10,40.733333333333334,61.1,611,10285.6,15428.4,0
MzE2MTk1OTQ,0,14,4954,44,10,15,0.6666666666666666,10,35.06666666666667,52.6,526,11715.733333333334,17573.6,0
MzE2MTk1OTU,10,10,7480,19,1,1,1.0,1,19.0,19.0,19,7480.0,7480.0,1
MzE2MTk1OTc,0,14,24336,571,9,15,0.6,9,163.86666666666667,273.1111111111111,2458,12095.2,20158.666666666668,0
MzE2MTk1OTg,9,14,525,180,4,6,0.6666666666666666,4,110.83333333333333,166.25,665,3764.6666666666665,5647.0,1
MzE2MTk1OTk,14,14,5391,128,1,1,1.0,1,128.0,128.0,128,5391.0,5391.0,1
MzE2MTk2MDA,13,13,36847,69,1,1,1.0,1,69.0,69.0,69,36847.0,36847.0,1
MzE2MTk2MDE,14,14,6601,14,1,1,1.0,1,14.0,14.0,14,6601.0,6601.0,1
MzE2MTk2MDI,2,2,21706,27,1,1,1.0,1,27.0,27.0,27,21706.0,21706.0,1
MzE2MTk2MTM,0,13,7507,60,5,14,0.35714285714285715,5,22.0,61.6,308,2679.5,7502.6,1
MzE2MTk2MTQ,0,13,11327,51,7,14,0.5,7,52.5,105.0,735,9692.214285714286,19384.428571428572,0
MzE2MTk2MTU,4,14,12677,20,7,11,0.6363636363636364,7,85.27272727272727,134.0,938,11744.636363636364,18455.85714285714,0
MzE2MTk2MTc,2,14,2641,2,3,13,0.23076923076923078,3,3.0,13.0,39,4028.846153846154,17458.333333333332,1
MzE2MTk2MjE,13,13,25708,118,1,1,1.0,1,118.0,118.0,118,25708.0,25708.0,1
MzE2MTk2MjI,6,13,16135,59,5,8,0.625,5,56.0,89.6,448,15017.625,24028.2,1
MzE2MTk2MzA,0,13,3131,39,5,14,0.35714285714285715,5,16.571428571428573,46.4,232,1379.2142857142858,3861.8,0
MzE2MTk2MzE,13,13,9568,79,1,1,1.0,1,79.0,79.0,79,9568.0,9568.0,1
MzE2MTk2MzI,8,13,29882,202,4,6,0.6666666666666666,4,107.83333333333333,161.75,647,15876.833333333334,23815.25,1
MzE2MTk2MzQ,0,13,9800,54,10,14,0.7142857142857143,10,44.785714285714285,62.7,627,8176.714285714285,11447.4,0
MzE2MTk2MzY,12,12,85,1,1,1,1.0,1,1.0,1.0,1,85.0,85.0,1
MzE2MTk2Mzg,13,13,1978,10,1,1,1.0,1,10.0,10.0,10,1978.0,1978.0,1
MzE2MTk2Mzk,1,9,9771,6,4,9,0.4444444444444444,4,40.111111111111114,90.25,361,17850.88888888889,40164.5,0
MzE2MTk2NDA,9,13,2634,10,4,5,0.8,4,23.2,29.0,116,4884.8,6106.0,1
MzE2MTk2NDI,6,13,12417,8,3,8,0.375,3,1.75,4.666666666666667,14,2717.5,7246.666666666667,1
MzE2MTk2NDM,0,13,415,3,5,14,0.35714285714285715,5,12.214285714285714,34.2,171,2087.5,5845.0,1
MzE2MTk2NDQ,12,13,1218,2,2,2,1.0,2,1.5,1.5,3,918.0,918.0,1
MzE2MTk2NDY,0,13,50543,34,10,14,0.7142857142857143,10,15.857142857142858,22.2,222,22408.14285714286,31371.4,0
MzE2MTk2NDc,12,13,183695,451,2,2,1.0,2,293.0,293.0,586,119519.5,119519.5,1
MzE2MTk2NTM,11,13,18068,43,3,3,1.0,3,435.0,435.0,1305,173258.0,173258.0,1
MzE2MTk2NTQ,0,13,3345,30,10,14,0.7142857142857143,10,26.785714285714285,37.5,375,2606.5714285714284,3649.2,0
MzE2MTk2NTU,4,13,3,10,2,10,0.2,2,16.8,84.0,168,15.6,78.0,1
MzE2MTk2NTY,0,13,10790,81,8,14,0.5714285714285714,8,95.42857142857143,167.0,1336,12477.57142857143,21835.75,0
MzE2MTk2NTc,12,13,16538,61,2,2,1.0,2,35.5,35.5,71,9660.5,9660.5,1
MzE2MTk2NTk,13,13,1381,30,1,1,1.0,1,30.0,30.0,30,1381.0,1381.0,1
MzE2MTk2NjI,13,13,99299,145,1,1,1.0,1,145.0,145.0,145,99299.0,99299.0,1
MzE2MTk2NjM,0,13,20315,181,11,14,0.7857142857142857,11,114.28571428571429,145.45454545454547,1600,12890.0,16405.454545454544,0
MzE2MTk2NjQ,0,13,9081,81,12,14,0.8571428571428571,12,114.78571428571429,133.91666666666666,1607,14030.642857142857,16369.083333333334,0
MzE2MTk2Njc,2,13,33591,322,3,12,0.25,3,62.833333333333336,251.33333333333334,754,6107.75,24431.0,1
MzE2MTk2Njg,7,13,140610,112,7,7,1.0,7,175.28571428571428,175.28571428571428,1227,215290.2857142857,215290.2857142857,1
MzE2MTk2NzA,12,13,929,1,2,2,1.0,2,1.5,1.5,3,1336.5,1336.5,1
MzE2MTk2NzE,4,13,5007,36,8,10,0.8,8,30.5,38.125,305,3712.7,4640.875,1
